date,average_temperature
2022-08-19,26.57401960784318
2022-08-20,26.54215686274507
2022-08-21,27.93504901960782
2022-08-22,28.56421568627449
2022-08-23,26.807107843137253
2022-08-24,26.86617647058824
2022-08-25,28.257843137254916
2022-08-26,28.811764705882347
2022-08-27,28.74754901960783
2022-08-28,27.935539215686244
2022-08-29,28.28774509803922
2022-08-30,29.07034313725491
2022-08-31,29.396813725490176
2022-09-01,29.54362745098039
2022-09-02,29.959558823529424
2022-09-03,29.09656862745099
2022-09-04,29.11004901960786
2022-09-05,28.43112745098037
2022-09-06,28.09289215686275
2022-09-07,28.61372549019611
2022-09-08,29.456127450980407
2022-09-09,28.8757352941176
2022-09-10,27.46176470588234
2022-09-11,25.71053921568626
2022-09-12,25.829901960784326
2022-09-13,25.878186274509794
2022-09-14,26.28480392156862
2022-09-15,26.638235294117674
2022-09-16,27.624999999999996
2022-09-17,28.028186274509803
2022-09-18,28.079166666666683
2022-09-19,27.37892156862745
2022-09-20,27.517892156862754
2022-09-21,27.7860294117647
2022-09-22,27.564950980392165
2022-09-23,27.82205882352941
2022-09-24,27.914460784313732
2022-09-25,27.337009803921568
2022-09-26,27.39656862745095
2022-09-27,27.561519607843152
2022-09-28,27.628921568627433
2022-09-29,28.515931372549005
2022-09-30,28.231372549019596
2022-10-01,28.37549019607841
2022-10-02,26.840686274509796
2022-10-03,26.359068627450952
2022-10-04,26.82549019607842
2022-10-05,27.07181372549019
2022-10-06,26.346813725490204
2022-10-07,26.857843137254914
2022-10-08,27.979901960784282
2022-10-09,28.10318627450978
2022-10-10,27.70441176470588
2022-10-11,27.41299019607845
2022-10-12,26.93039215686276
2022-10-13,26.284313725490247
2022-10-14,26.81789215686276
2022-10-15,27.426715686274488
2022-10-16,27.727205882352948
2022-10-17,27.307107843137263
2022-10-18,27.017156862745093
2022-10-19,26.314950980392158
2022-10-20,26.823039215686283
2022-10-21,26.63921568627454
2022-10-22,27.122794117647043
2022-10-23,25.884068627450954
2022-10-24,23.673039215686252
2022-10-25,24.476715686274503
2022-10-26,25.71642156862747
2022-10-27,25.72892156862743
2022-10-28,25.037745098039213
2022-10-29,24.428921568627437
2022-10-30,24.88284313725488
2022-10-31,25.625245098039215
2022-11-01,26.121568627450994
2022-11-02,25.92205882352945
2022-11-03,24.522303921568636
2022-11-04,25.196813725490202
2022-11-05,24.95735294117648
2022-11-06,24.777205882352927
2022-11-07,24.417647058823537
2022-11-08,24.589460784313697
2022-11-09,24.658333333333335
2022-11-10,24.47377450980391
2022-11-11,24.45073529411766
2022-11-12,24.320098039215683
2022-11-13,22.766421568627454
2022-11-14,22.07745098039215
2022-11-15,21.926225490196064
2022-11-16,21.93750000000003
2022-11-17,22.316421568627465
2022-11-18,22.028921568627457
2022-11-19,21.741911764705875
2022-11-20,22.94117647058822
2022-11-21,23.218382352941187
2022-11-22,22.16323529411765
2022-11-23,21.78676470588235
2022-11-24,21.049999999999994
2022-11-25,21.223774509803924
2022-11-26,21.12549019607842
2022-11-27,21.505637254901973
2022-11-28,21.94289215686275
2022-11-29,23.090686274509814
2022-11-30,23.59901960784314
2022-12-01,22.686764705882332
2022-12-02,21.66764705882353
2022-12-03,21.145098039215696
2022-12-04,20.07230392156863
2022-12-05,20.136274509803933
2022-12-06,20.50245098039215
2022-12-07,19.772303921568625
2022-12-08,19.91764705882352
2022-12-09,20.14926470588234
2022-12-10,21.044607843137253
2022-12-11,21.714460784313726
2022-12-12,21.881862745098033
2022-12-13,22.56911764705884
2022-12-14,22.273529411764713
2022-12-15,20.44558823529412
2022-12-16,18.952205882352942
